Coefficient of Variation,Mean,Standard Deviation,Ratio of Assigned CourseSeats,Allocation Type
0.3774905965694941,0.6180149711399712,0.23329484014450638,0.8956521739130435,Random from applications
0.5383693354799867,0.5140534812409813,0.27675063109688086,0.8956521739130435,Random from applications
0.4469762211841344,0.5797957251082251,0.2591549022675896,0.8956521739130435,Random from applications
0.31645080286094623,0.6007034632034631,0.19009309321208678,0.8956521739130435,Random from applications
0.40313493763305003,0.5950238997113997,0.23987492270032934,0.8956521739130435,Random from applications
0.4544889741294296,0.5578575937950937,0.2535401255142442,0.8956521739130435,Random from applications
0.2819285071622328,0.6168380230880232,0.17390422301010924,0.8956521739130435,Random from applications
0.291104254996053,0.5782647907647908,0.1683353411060329,0.8956521739130435,Random from applications
0.33257724020793333,0.5735457251082251,0.19074825438955148,0.8956521739130435,Random from applications
0.3087975177438117,0.6068858225108225,0.18740483554525345,0.8956521739130435,Random from applications
0.32309071998091005,0.6367604617604617,0.20573139604556434,0.8956521739130435,Random from applications
0.3501999855768247,0.5950058621933622,0.20837104435824158,0.8956521739130435,Random from applications
0.45347430914557596,0.5481849747474747,0.24858780270759612,0.8956521739130435,Random from applications
0.36745587566719073,0.5690949675324676,0.20911728963243434,0.8956521739130435,Random from applications
0.29844992999523057,0.6416012806637805,0.19148585729895556,0.8956521739130435,Random from applications
0.3464459584959554,0.6028679653679653,0.20886117010841118,0.8956521739130435,Random from applications
0.3732962741167128,0.6055239898989899,0.22603984931757898,0.8956521739130435,Random from applications
0.27494114530082836,0.6137626262626262,0.16874859940749073,0.8956521739130435,Random from applications
0.31156923282696675,0.5907828282828284,0.18406975257542646,0.8956521739130435,Random from applications
0.37658413329242796,0.5883522727272726,0.22156413069563016,0.8956521739130435,Random from applications
0.3608056579484087,0.6077290764790765,0.21927208929341196,0.8956521739130435,Random from applications
0.34104374885218675,0.5863884379509379,0.19998411116236575,0.8956521739130435,Random from applications
0.432134669005323,0.632449494949495,0.2733033531625837,0.8956521739130435,Random from applications
0.3483932284023535,0.6149147727272728,0.21423214286275405,0.8956521739130435,Random from applications
0.2203546662561167,0.6323638167388167,0.1393443177899261,0.8956521739130435,Random from applications
0.4024034251896569,0.5540268759018758,0.22294231251003982,0.8956521739130435,Random from applications
0.5100323257029782,0.5233405483405484,0.2669205970048018,0.8956521739130435,Random from applications
0.39080109239068167,0.5913780663780664,0.23111119435643743,0.8956521739130435,Random from applications
0.4041339495539379,0.5731376262626262,0.2316243725394839,0.8956521739130435,Random from applications
0.3040015228445488,0.6043808621933622,0.1837327024848835,0.8956521739130435,Random from applications
0.34023371494727195,0.6257530663780664,0.21290229041345637,0.8956521739130435,Random from applications
0.43995739144811313,0.5794304653679654,0.2549247160688563,0.8956521739130435,Random from applications
0.37183891630170535,0.6186913780663781,0.2300535315454107,0.8956521739130435,Random from applications
0.3213138360912414,0.6202606421356421,0.19929832630101987,0.8956521739130435,Random from applications
0.34958021900941866,0.5943046536796538,0.2077571509916501,0.8956521739130435,Random from applications
0.3628693456378538,0.6256718975468976,0.227037152046837,0.8956521739130435,Random from applications
0.40057797019421737,0.6005546536796535,0.2405689641616868,0.8956521739130435,Random from applications
0.32830667825187665,0.6029604076479076,0.19795592855228197,0.8956521739130435,Random from applications
0.4581801794398575,0.5812477453102453,0.26631619624526076,0.8956521739130435,Random from applications
0.4324840004693871,0.5971139971139972,0.2582422502081276,0.8956521739130435,Random from applications
0.36636636451223653,0.6179901695526696,0.2264108117233122,0.8956521739130435,Random from applications
0.3731996100967952,0.5590074855699856,0.2086213756559085,0.8956521739130435,Random from applications
0.35005026579684856,0.5845215548340548,0.20461192563364805,0.8956521739130435,Random from applications
0.36928768038270304,0.6332544191919193,0.23385305555547975,0.8956521739130435,Random from applications
0.4252682084046311,0.5929969336219336,0.25218274355083964,0.8956521739130435,Random from applications
0.2761696924116872,0.5935493326118326,0.16392033661857205,0.8956521739130435,Random from applications
0.32921416112266333,0.6528296356421357,0.21492076085393966,0.8956521739130435,Random from applications
0.4229900758617393,0.6089330808080808,0.25757265004573277,0.8956521739130435,Random from applications
0.32731899071942416,0.6250338203463203,0.20458543924126343,0.8956521739130435,Random from applications
0.387103476819333,0.6065205627705629,0.23478621861090337,0.8956521739130435,Random from applications
0.4299877171690434,0.6142766955266955,0.2641314340196673,0.8956521739130435,Random from applications
0.42214395453053805,0.6012423340548341,0.25381081652907844,0.8956521739130435,Random from applications
0.3220493199334779,0.5940814393939394,0.19132352354191987,0.8956521739130435,Random from applications
0.3250991164205466,0.6294868326118326,0.2046456130804753,0.8956521739130435,Random from applications
0.3457747635215196,0.6159023268398268,0.21296348141539478,0.8956521739130435,Random from applications
0.33077182924130005,0.5929044913419912,0.19611610316657296,0.8956521739130435,Random from applications
0.39180178710528524,0.6025207431457431,0.2360687039325067,0.8956521739130435,Random from applications
0.4414919666473638,0.5642451298701299,0.2491096920575608,0.8956521739130435,Random from applications
0.4035319501291711,0.5965931637806637,0.2407444028141432,0.8956521739130435,Random from applications
0.41079082441470305,0.6092983405483404,0.25029416762836326,0.8956521739130435,Random from applications
0.3706865903418191,0.6301632395382396,0.23359306262318505,0.8956521739130435,Random from applications
0.30714312603542415,0.6114741161616163,0.1878100715276269,0.8956521739130435,Random from applications
0.31711354690757887,0.5922776875901875,0.18781927826594327,0.8956521739130435,Random from applications
0.2980277416214628,0.604069715007215,0.18002953294552093,0.8956521739130435,Random from applications
0.42741676735479833,0.5945459054834055,0.25411888896574863,0.8956521739130435,Random from applications
0.4460504548824925,0.5977024711399712,0.266605459136374,0.8956521739130435,Random from applications
0.458329473729182,0.5912224927849928,0.27097469397500085,0.8956521739130435,Random from applications
0.2818555310487147,0.6779604076479078,0.19108689072760413,0.8956521739130435,Random from applications
0.31947258718685495,0.5807810245310245,0.18554361649595869,0.8956521739130435,Random from applications
0.3525115403547141,0.6111764971139971,0.2154467684262536,0.8956521739130435,Random from applications
0.3522650415375712,0.5985772907647908,0.21085785419470587,0.8956521739130435,Random from applications
0.37105698211361904,0.6150883838383839,0.22823283944021408,0.8956521739130435,Random from applications
0.34327309740323114,0.598662968975469,0.20550489166082372,0.8956521739130435,Random from applications
0.3813976409771678,0.5652935606060605,0.2156016304747351,0.8956521739130435,Random from applications
0.31616668439827716,0.644070165945166,0.20363352888673128,0.8956521739130435,Random from applications
0.5067709276973692,0.596511994949495,0.302294937063164,0.8956521739130435,Random from applications
0.33515852164677506,0.6232729076479077,0.2088952263097597,0.8956521739130435,Random from applications
0.38765504586947036,0.6271351911976912,0.24311212131010004,0.8956521739130435,Random from applications
0.3061886020289196,0.6540832431457431,0.200272833829337,0.8956521739130435,Random from applications
0.2941065053385948,0.6108721139971138,0.17966146265649083,0.8956521739130435,Random from applications
0.40131450972698846,0.5693294552669552,0.22848017121359154,0.8956521739130435,Random from applications
0.3015175145662795,0.6130433802308801,0.18484331632852563,0.8956521739130435,Random from applications
0.3729904050197741,0.6228219696969697,0.2323066187324862,0.8956521739130435,Random from applications
0.3259173264918759,0.5841675685425685,0.19039033216265358,0.8956521739130435,Random from applications
0.3029130410742179,0.6467532467532467,0.19590999279865,0.8956521739130435,Random from applications
0.3178140023945746,0.6268759018759019,0.199229939379889,0.8956521739130435,Random from applications
0.29863016242074414,0.5844899891774891,0.17454634040137254,0.8956521739130435,Random from applications
0.39457540171488087,0.5826546717171717,0.22990120115385504,0.8956521739130435,Random from applications
0.31736209259620557,0.6602340367965367,0.2095332555209891,0.8956521739130435,Random from applications
0.5088321082205709,0.5581304112554113,0.28399467382110516,0.8956521739130435,Random from applications
0.3311695680375134,0.5718231421356422,0.18937042297491427,0.8956521739130435,Random from applications
0.32911515161364846,0.5706259018759019,0.18780163021056234,0.8956521739130435,Random from applications
0.38499806250087804,0.6159316378066377,0.2371324871885481,0.8956521739130435,Random from applications
0.3676904195742288,0.6345846861471861,0.23333070950483917,0.8956521739130435,Random from applications
0.30180447051032694,0.6138167388167388,0.1852526358489615,0.8956521739130435,Random from applications
0.36516425000280833,0.6102159992784992,0.2228290677162474,0.8956521739130435,Random from applications
0.3399510375928519,0.6051001082251083,0.20570440963867254,0.8956521739130435,Random from applications
0.39171853502982007,0.6032016594516595,0.23628527036796046,0.8956521739130435,Random from applications
0.3447719244997022,0.5848304473304473,0.20163311883214002,0.8956521739130435,Random from applications
0.32289078796451237,0.6219200937950937,0.20081226913646125,0.8956521739130435,Random from applications
0.5031558418527244,0.6544981060606061,0.329314545545938,0.8956521739130435,Serial Dictatorship Picking all at once
0.5513494391420823,0.5945887445887446,0.3278261708491992,0.8956521739130435,Serial Dictatorship Picking all at once
0.43895621394899464,0.6851483585858585,0.3007501294782166,0.8956521739130435,Serial Dictatorship Picking all at once
0.4182785566385214,0.7148268398268398,0.2989967388092461,0.8956521739130435,Serial Dictatorship Picking all at once
0.5858678638706536,0.5342261904761905,0.3129859570380426,0.8956521739130435,Serial Dictatorship Picking all at once
0.4405155352496408,0.6852881493506493,0.30188007591143706,0.8956521739130435,Serial Dictatorship Picking all at once
0.528269503663081,0.6281204906204907,0.33181689982069756,0.8956521739130435,Serial Dictatorship Picking all at once
0.5306473931754527,0.6287157287157287,0.33362636249140654,0.8956521739130435,Serial Dictatorship Picking all at once
0.6298855871531813,0.4796176046176046,0.3021042164935622,0.8956521739130435,Serial Dictatorship Picking all at once
0.6093952178507231,0.555079816017316,0.33826298540641164,0.8956521739130435,Serial Dictatorship Picking all at once
0.39470752733079234,0.7276379870129871,0.28720419064585134,0.8956521739130435,Serial Dictatorship Picking all at once
0.5023537419881926,0.614157196969697,0.30852416606670674,0.8956521739130435,Serial Dictatorship Picking all at once
0.5127562272035465,0.5920837842712843,0.3035946474113423,0.8956521739130435,Serial Dictatorship Picking all at once
0.6636259201819856,0.5516571969696968,0.36609401496402993,0.8956521739130435,Serial Dictatorship Picking all at once
0.6537265679329802,0.5532174422799423,0.36165293986232827,0.8956521739130435,Serial Dictatorship Picking all at once
0.5377181417710871,0.5840773809523808,0.3140690039362376,0.8956521739130435,Serial Dictatorship Picking all at once
0.6202671066563731,0.5617018398268399,0.3484051749929555,0.8956521739130435,Serial Dictatorship Picking all at once
0.5157302358458905,0.6693700396825397,0.34521436843364933,0.8956521739130435,Serial Dictatorship Picking all at once
0.5397164831572545,0.6602949134199133,0.35637204851761944,0.8956521739130435,Serial Dictatorship Picking all at once
0.4973428134005919,0.6341923701298701,0.31541101759757906,0.8956521739130435,Serial Dictatorship Picking all at once
0.5970319472857821,0.5787540584415584,0.3455346625109129,0.8956521739130435,Serial Dictatorship Picking all at once
0.5377766007239333,0.6415652056277057,0.3450187554252188,0.8956521739130435,Serial Dictatorship Picking all at once
0.6094227596536208,0.5465525793650793,0.3330815812124712,0.8956521739130435,Serial Dictatorship Picking all at once
0.5813934000116445,0.5613794191919191,0.3263822892205521,0.8956521739130435,Serial Dictatorship Picking all at once
0.41817150556811467,0.6538893398268397,0.2734378897103301,0.8956521739130435,Serial Dictatorship Picking all at once
0.4212599965776072,0.6428819444444446,0.2708204457164722,0.8956521739130435,Serial Dictatorship Picking all at once
0.4291677895095769,0.5787157287157287,0.24836615004735327,0.8956521739130435,Serial Dictatorship Picking all at once
0.4367150743369261,0.6060380591630591,0.26466595605840176,0.8956521739130435,Serial Dictatorship Picking all at once
0.45690197810725863,0.6489921536796536,0.2965257987923237,0.8956521739130435,Serial Dictatorship Picking all at once
0.44151567822853754,0.6738095238095239,0.29749746890160983,0.8956521739130435,Serial Dictatorship Picking all at once
0.5638631840970212,0.5836783008658009,0.32911470521452957,0.8956521739130435,Serial Dictatorship Picking all at once
0.4134238776146874,0.6285443722943723,0.2598552516468291,0.8956521739130435,Serial Dictatorship Picking all at once
0.512666599116248,0.6047957251082251,0.310058567551279,0.8956521739130435,Serial Dictatorship Picking all at once
0.5742748210584202,0.5971185064935065,0.34291012346722954,0.8956521739130435,Serial Dictatorship Picking all at once
0.6221780959061092,0.527340367965368,0.3280996260351196,0.8956521739130435,Serial Dictatorship Picking all at once
0.49704586146221563,0.6421536796536798,0.3191798288945949,0.8956521739130435,Serial Dictatorship Picking all at once
0.47654896631799926,0.6270810786435788,0.29883483982517345,0.8956521739130435,Serial Dictatorship Picking all at once
0.560663840259524,0.5619521103896103,0.31506622825298286,0.8956521739130435,Serial Dictatorship Picking all at once
0.6638411723932034,0.536417748917749,0.3560961873340815,0.8956521739130435,Serial Dictatorship Picking all at once
0.4411503341169252,0.5772659632034631,0.2546610725415364,0.8956521739130435,Serial Dictatorship Picking all at once
0.6040944626530047,0.5542162698412698,0.33479897972331457,0.8956521739130435,Serial Dictatorship Picking all at once
0.41798128694046066,0.6666621572871574,0.27865230645738986,0.8956521739130435,Serial Dictatorship Picking all at once
0.4328777328478611,0.6746978715728716,0.292061685003742,0.8956521739130435,Serial Dictatorship Picking all at once
0.61028565023504,0.5733112373737373,0.3498836212876867,0.8956521739130435,Serial Dictatorship Picking all at once
0.49088173370566424,0.6671536796536797,0.3274935549165116,0.8956521739130435,Serial Dictatorship Picking all at once
0.5933568082079431,0.5715976731601732,0.33916137092540743,0.8956521739130435,Serial Dictatorship Picking all at once
0.5055437163744309,0.6621527777777778,0.3347471760854304,0.8956521739130435,Serial Dictatorship Picking all at once
0.5024175316764032,0.6048520923520924,0.30388829526884614,0.8956521739130435,Serial Dictatorship Picking all at once
0.4962297109326861,0.6748376623376624,0.3348744981083078,0.8956521739130435,Serial Dictatorship Picking all at once
0.4327361722834667,0.5815205627705627,0.25164498243746075,0.8956521739130435,Serial Dictatorship Picking all at once
0.35573952572208367,0.6674603174603174,0.23744201677164473,0.8956521739130435,Serial Dictatorship Picking all at once
0.45356588984743523,0.6424603174603174,0.2913980855805546,0.8956521739130435,Serial Dictatorship Picking all at once
0.5332824594668921,0.6538645382395383,0.3486944891105647,0.8956521739130435,Serial Dictatorship Picking all at once
0.4804411040700306,0.5931006493506492,0.284949930798678,0.8956521739130435,Serial Dictatorship Picking all at once
0.677255144885992,0.5533730158730157,0.3747747220410776,0.8956521739130435,Serial Dictatorship Picking all at once
0.5296645451232385,0.62467306998557,0.33086717746464384,0.8956521739130435,Serial Dictatorship Picking all at once
0.6172252307914975,0.5231601731601732,0.32290765861970766,0.8956521739130435,Serial Dictatorship Picking all at once
0.46476366772082306,0.589294733044733,0.2738827814984334,0.8956521739130435,Serial Dictatorship Picking all at once
0.3932170400886255,0.6950103715728716,0.2732899211407804,0.8956521739130435,Serial Dictatorship Picking all at once
0.5014973983969223,0.6176790223665223,0.3097644227611653,0.8956521739130435,Serial Dictatorship Picking all at once
0.5656817419417256,0.5763505591630592,0.3260309882764469,0.8956521739130435,Serial Dictatorship Picking all at once
0.3788072875146624,0.7272659632034632,0.27549364682284216,0.8956521739130435,Serial Dictatorship Picking all at once
0.6385349906034906,0.5866680194805194,0.3746080583063619,0.8956521739130435,Serial Dictatorship Picking all at once
0.5541191528499968,0.6109577922077921,0.3385434142452861,0.8956521739130435,Serial Dictatorship Picking all at once
0.6718698766603532,0.5093208874458874,0.34219736182881005,0.8956521739130435,Serial Dictatorship Picking all at once
0.5262077675213649,0.6360569985569985,0.3346981332270182,0.8956521739130435,Serial Dictatorship Picking all at once
0.5527470383913177,0.6317212301587302,0.349182039059158,0.8956521739130435,Serial Dictatorship Picking all at once
0.6223319547294053,0.6022524350649351,0.3748009351545053,0.8956521739130435,Serial Dictatorship Picking all at once
0.5451722080227513,0.534541847041847,0.29141735903236354,0.8956521739130435,Serial Dictatorship Picking all at once
0.39449000839903897,0.6993258477633477,0.2758770595578281,0.8956521739130435,Serial Dictatorship Picking all at once
0.5540602789865515,0.6021780303030302,0.333642927469269,0.8956521739130435,Serial Dictatorship Picking all at once
0.6155009926467805,0.5561733405483407,0.3423252431911796,0.8956521739130435,Serial Dictatorship Picking all at once
0.49336333004029465,0.6077741702741704,0.2998534885589417,0.8956521739130435,Serial Dictatorship Picking all at once
0.7172605634289344,0.526343795093795,0.37752564702629904,0.8956521739130435,Serial Dictatorship Picking all at once
0.5000642062555559,0.5968366702741702,0.29845665578486186,0.8956521739130435,Serial Dictatorship Picking all at once
0.5976086309225475,0.5614290223665224,0.33551482941664174,0.8956521739130435,Serial Dictatorship Picking all at once
0.512426609033323,0.6263325216450216,0.32094945019384885,0.8956521739130435,Serial Dictatorship Picking all at once
0.5369055109394195,0.6268804112554113,0.336575547503,0.8956521739130435,Serial Dictatorship Picking all at once
0.615874566194025,0.5527867965367965,0.34044732851488435,0.8956521739130435,Serial Dictatorship Picking all at once
0.6360541034862851,0.5422619047619046,0.34490790968809854,0.8956521739130435,Serial Dictatorship Picking all at once
0.5281009444706382,0.6500202922077922,0.34327633024001525,0.8956521739130435,Serial Dictatorship Picking all at once
0.5017571439429438,0.6156700937950939,0.30891686787371064,0.8956521739130435,Serial Dictatorship Picking all at once
0.4626207586399119,0.6301632395382395,0.2915265959421649,0.8956521739130435,Serial Dictatorship Picking all at once
0.5598925856694994,0.5773268398268399,0.3232410171270503,0.8956521739130435,Serial Dictatorship Picking all at once
0.6817028526424842,0.561634199134199,0.3828676356913605,0.8956521739130435,Serial Dictatorship Picking all at once
